movieId;title;genres
91290;Sarah's Key (Elle s'appelait Sarah) (2010);Drama
91325;Extremely Loud and Incredibly Close (2011);Drama
91355;Asterix and the Vikings (Ast칠rix et les Vikings) (2006);Adventure|Animation|Children|Comedy|Fantasy
91360;Sing Your Song (2011);Documentary
91362;Rings on Her Fingers (1942);Comedy|Romance
91371;Rampart (2011);Action|Crime|Drama|Thriller
91414;Arthur Christmas (2011);Animation|Children|Comedy|Drama
91416;Miss Bala (2011);Action|Adventure|Drama|Thriller
91474;Flypaper (2011);Comedy|Crime
91483;Bullet to the Head (2012);Action|Crime|Film-Noir
91485;Expendables 2, The (2012);Action|Adventure
91500;Hunger Games, The (2012);Action|Adventure|Drama|Sci-Fi|Thriller
91505;Clone (Womb) (2010);Drama|Romance|Sci-Fi
91529;Dark Knight Rises, The (2012);Action|Adventure|Crime|IMAX
91535;Bourne Legacy, The (2012);Action|Adventure|Drama|Thriller|IMAX
91540;I Melt with You (2011);Drama
91542;Sherlock Holmes: A Game of Shadows (2011);Action|Adventure|Comedy|Crime|Mystery|Thriller
91571;Coriolanus (2011);Drama|Thriller
91622;Young Adult (2011);Comedy|Drama
91628;New Year's Eve (2011);Comedy|Romance
91630;Mission: Impossible - Ghost Protocol (2011);Action|Adventure|Thriller|IMAX
91653;We Bought a Zoo (2011);Comedy|Drama
91658;Girl with the Dragon Tattoo, The (2011);Drama|Thriller
91660;Darkest Hour, The (2011);Action|Horror|Sci-Fi|Thriller
91673;Albert Nobbs (2011);Drama
91681;Julia's Eyes (Ojos de Julia, Los) (2010);Horror|Thriller
91694;Intruders (2011);Horror|Thriller
91697;Pitfall (1948);Film-Noir
91707;In the Land of Blood and Honey (2011);Drama|Romance|War
91727;Toast of New York, The (1937);Comedy|Drama|War
91784;Girl Walks Into a Bar (2011);Comedy|Drama|Fantasy
91808;Pariah (2011);Drama
91831;Devil Inside, The (2012);Horror|Thriller
91842;Contraband (2012);Action|Crime|Drama|Thriller
91888;Chico & Rita (2010);Animation|Musical|Romance
91890;Iron Lady, The (2011);Drama
91902;Elena (2011);Drama
91947;Revenant, The (2009);Comedy|Horror
91952;Mill and the Cross, The (2011);Drama
91954;One Trick Pony (1980);Drama
91974;Underworld: Awakening (2012);Action|Fantasy|Horror|IMAX
91976;Grey, The (2012);Action|Drama
91978;Man on a Ledge (2012);Crime|Thriller
92008;Haywire (2011);Action|Thriller
92048;Whistleblower, The (2010);Drama|Thriller
92058;Human Centipede II (Full Sequence), The (2011);Horror
92102;Buona Sera, Mrs. Campbell (1968);Comedy
92152;Turn Me On, Dammit! (F친 meg p친, for faen) (2011);Comedy
92184;Christmas Evil (a.k.a. You Better Watch Out) (1980);Horror|Thriller
92192;Apollo 18 (2011);Horror|Sci-Fi|Thriller
92198;Seeking Justice (2011);Action|Drama|Thriller
92214;Poseidon Adventure, The (2005) ;Action|Adventure|Drama
92234;Red Tails (2012);Action|Adventure|Drama|War
92236;In Darkness (2011);Drama
92243;Flowers of War, The (Jin l칤ng sh칤 san chai) (2011);Drama|War
92259;Intouchables (2011);Comedy|Drama
92264;One for the Money (2012);Action|Comedy|Crime
92309;Innkeepers, The (2011);Horror|Thriller
92391;Grave Encounters (2011);Horror
92393;Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010);Action|Crime|Mystery
92420;Chronicle (2012);Action|Sci-Fi|Thriller
92422;Woman in Black, The (2012);Drama|Horror|Thriller
92437;Toast (2010);Comedy|Drama
92453;Moine, Le (Monk, The) (2011);Drama|Mystery|Thriller
92507;Safe House (2012);Action|Crime|Mystery|Thriller
92509;Vow, The (2012);Drama|Romance
92535;Louis C.K.: Live at the Beacon Theater (2011);Comedy
92643;Monsieur Lazhar (2011);Children|Comedy|Drama
92665;For a Good Time, Call... (2012);Comedy|Drama|Romance
92674;Janie Jones (2010);Drama|Musical
92694;Perfect Sense (2011);Drama|Romance|Sci-Fi
92841;Winter in Wartime (Oorlogswinter) (2008);Drama|War
92920;Hunter, The (2011);Drama
92938;Ghost Rider: Spirit of Vengeance (2012);Action|Fantasy|Thriller
92966;Love Wrecked (2005);Comedy|Romance
93006;Very Potter Musical, A (2009);Comedy|Musical
93008;Very Potter Sequel, A (2010);Comedy|Musical
93035;Great Sinner, The (1949);Drama
93040;Civil War, The (1990);Documentary|War
93061;October Baby (2011);Drama
93128;Mozart's Sister (Nannerl, la soeur de Mozart) (2011);Drama|Romance
93134;Women on the 6th Floor, The (Les Femmes du 6칟me ?tage) (2010);Comedy
93193;Red Hill (2010);Crime|Thriller|Western
93242;Gone (2012);Drama|Thriller
93270;Project X (2012);Comedy
93272;Dr. Seuss' The Lorax (2012);Animation|Fantasy|Musical|IMAX
93287;Big Year, The (2011);Comedy
93297;Act of Valor (2012);Action|Thriller|War
93326;This Means War (2012);Action|Comedy|Romance
93363;John Carter (2012);Action|Adventure|Sci-Fi|IMAX
93443;Goon (2011);Comedy|Drama
93463;Eye of the Devil (1966);Horror|Mystery
93475;Awakening, The (2011);Horror|Thriller
93498;Game Change (2012);Drama
93510;21 Jump Street (2012);Action|Comedy|Crime
93512;Jeff, Who Lives at Home (2012);Comedy|Drama
93552;Blind (Beul-la-in-deu) (2011);Drama|Horror|Thriller
93563;Lockout (2012);Action|Sci-Fi|Thriller
93570;Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010);Crime|Drama|Horror
93693;Casa de mi Padre (2012);Comedy
93700;Corman's World: Exploits of a Hollywood Rebel (2011);Documentary
93721;Jiro Dreams of Sushi (2011);Documentary
93766;Wrath of the Titans (2012);Action|Adventure|Fantasy|IMAX
93803;4:44 Last Day on Earth (2011);Drama|Fantasy|Sci-Fi
93805;Iron Sky (2012);Action|Comedy|Sci-Fi
93819;Absentia (2011);Horror
93831;American Reunion (American Pie 4) (2012);Comedy
93838;The Raid: Redemption (2011);Action|Crime
93840;Cabin in the Woods, The (2012);Comedy|Horror|Sci-Fi|Thriller
93855;God Bless America (2011);Comedy|Drama
93933;Footnote (Hearat Shulayim) (2011);Drama
93946;L!fe Happens (2012);Comedy
93952;Silent House, The (La casa muda) (2010);Horror|Thriller
93980;Three Stooges, The (2012);Comedy
93982;Raven, The (2012);Mystery|Thriller
94011;Big Bang, The (2011);Action|Thriller
94018;Battleship (2012);Action|Sci-Fi|Thriller|IMAX
94061;Madhouse (1974);Crime|Horror|Mystery
94070;Best Exotic Marigold Hotel, The (2011);Comedy|Drama
94122;Comic-Con Episode IV: A Fan's Hope (2011);Documentary
94150;Hysteria (2011);Comedy|Romance
94266;Five-Year Engagement, The (2012);Comedy|Romance
94289;Murderer Lives at Number 21, The (L'assassin habite... au 21) (1942);Comedy|Mystery|Thriller
94323;Think Like a Man (2012);Comedy
94325;Lucky One, The (2012);Drama
94350;Nob Hill (1945);Drama|Musical
94352;Bride Flight (2008);Drama
94405;Safe (2012);Action|Crime|Thriller
94439;Jumping the Broom (2011);Comedy
94466;Black Mirror (2011);Drama|Sci-Fi
94478;Dark Shadows (2012);Comedy|Horror|IMAX
94491;Daylight (2010);Horror|Thriller
94494;96 Minutes (2011) ;Drama|Thriller
94503;Decoy Bride, The (2011);Comedy|Romance
94537;Angels Crest (2011);Drama
94539;Viva Riva! (2010);Drama
94556;Citizen Gangster (2011) ;Crime|Drama
94573;Last Play at Shea, The (2010);Documentary|Musical
94677;Dictator, The (2012);Comedy
94746;Largo Winch (Heir Apparent: Largo Winch, The) (2008);Adventure|Thriller
94777;Men in Black III (M.III.B.) (M.I.B.췁) (2012);Action|Comedy|Sci-Fi|IMAX
94780;Snow White and the Huntsman (2012);Action|Adventure|Drama
94799;Sound of My Voice (2011);Drama|Mystery|Sci-Fi
94801;Steel Trap, The (1952);Crime|Drama
94815;Chicken with Plums (Poulet aux prunes) (2011);Drama
94833;Pirates! Band of Misfits, The (2012);Adventure|Animation|Children|Comedy
94864;Prometheus (2012);Action|Horror|Sci-Fi|IMAX
94867;Pact, The (2012);Horror|Mystery|Thriller
94896;Bernie (2011);Comedy|Crime|Drama
94902;Ten North Frederick (1958);Drama|Romance
94904;3 A.M. (2001);Crime|Mystery|Romance
94917;Deadline - U.S.A. (1952);Crime|Drama
94919;Inhale (2010);Drama|Thriller
94931;Take This Waltz (2011);Drama|Romance
94953;Wanderlust (2012);Comedy
94959;Moonrise Kingdom (2012);Comedy|Drama|Romance
94967;Texas Killing Fields (2011);Crime|Drama|Thriller
94974;Superman vs. The Elite (2012);Action|Animation
94978;I Wish (Kiseki) (2011);Children|Drama
94985;Get the Gringo (2012);Action|Crime|Drama|Thriller
94998;5 Days of War (2011);Action|Drama|War
95000;Life, Above All (2010);Drama
95026;Exporting Raymond (2010);Comedy|Documentary
95028;Appointment with Danger (1951);Crime|Drama|Film-Noir
95058;Cosmopolis  (2012);Drama
95067;Thousand Words, A (2012);Comedy|Drama
95088;Safety Not Guaranteed (2012);Comedy|Drama
95105;Madagascar 3: Europe's Most Wanted (2012);Adventure|Animation|Children|Comedy|IMAX
95149;Superman/Batman: Public Enemies (2009);Action|Animation|Fantasy
95167;Brave (2012);Action|Adventure|Animation|Children
95177;Alcina (2000);Drama|Fantasy|Romance
95197;Bel Ami (2012);Drama|Romance
95201;To Rome with Love (2012);Comedy
95205;Don't Drink the Water (1969);Comedy
95207;Abraham Lincoln: Vampire Hunter (2012);Action|Fantasy|Horror|Thriller
95218;First Position (2011);Documentary
95237;Detention (2012);Comedy|Horror
95288;Confession (1937);Drama
95290;Kind Lady (1935);Drama|Thriller
95307;Rock of Ages (2012);Comedy|Drama|Musical|IMAX
95309;Seeking a Friend for the End of the World (2012);Comedy|Drama|Romance
95311;Presto (2008);Animation|Children|Comedy|Fantasy
95313;Jack-Jack Attack (2005);Adventure|Animation|Children|Comedy
95441;Ted (2012);Comedy|Fantasy
95449;Magic Mike (2012);Drama|Romance
95488;On the Road (2012);Adventure|Drama
95510;Amazing Spider-Man, The (2012);Action|Adventure|Sci-Fi|IMAX
95543;Ice Age 4: Continental Drift (2012);Adventure|Animation|Comedy
95558;Beasts of the Southern Wild (2012);Drama|Fantasy
95567;People Like Us (2012);Drama
95583;Savages (2012);Crime|Drama|Thriller
95611;Mooz-lum (2011);Drama
95613;Union, The (2011);Documentary
95690;Some Guy Who Kills People (2011);Comedy|Thriller
95720;Watch, The (2012);Comedy|Sci-Fi
95744;2 Days in New York (2012);Comedy
95756;Cat in the Hat, The (1971);Animation|Children
95761;Killer Joe (2011);Crime|Thriller
95816;Being Flynn (2012);Comedy|Drama
95858;For the Birds (2000);Animation|Children|Comedy
95873;Ruby Sparks (2012);Comedy|Fantasy|Romance
95875;Total Recall (2012);Action|Sci-Fi|Thriller
95939;Angels' Share, The (2012);Comedy|Drama
96058;Neil Young Journeys (2012);Documentary
96079;Skyfall (2012);Action|Adventure|Thriller|IMAX
96110;Campaign, The (2012);Comedy
96114;Brake (2012);Crime|Thriller
96121;Hope Springs (2012);Comedy|Drama
96150;Queen of Versailles, The (2012);Documentary
96281;ParaNorman (2012);Adventure|Animation|Comedy
96283;Diary of a Wimpy Kid: Dog Days (2012);Children|Comedy
96304;Hara-Kiri: Death of a Samurai (2011);Drama
96367;Hit and Run (Hit & Run) (2012);Action|Comedy|Romance
96417;Premium Rush (2012);Action|Thriller
96430;Odd Life of Timothy Green, The (2012);Comedy|Drama|Fantasy
96432;Lawless (2012);Crime|Drama
96467;Sleepwalk with Me (2012);Comedy|Drama
96488;Searching for Sugar Man (2012);Documentary
96510;Apparition, The (2012);Horror|Thriller
96563;Paradise Lost 3: Purgatory (2011);Documentary
96565;Bachelorette (2012);Comedy
96567;Words, The (2012);Drama|Romance
96588;Pitch Perfect (2012);Comedy|Musical
96606;Samsara (2011);Documentary
96610;Looper (2012);Action|Crime|Sci-Fi
96612;Compliance (2012);Drama|Thriller
96616;That's My Boy (2012);Comedy
96634;Apartment 143 (2011);Horror|Thriller
96655;Robot & Frank (2012);Comedy|Drama|Sci-Fi
96667;Ai Weiwei: Never Sorry (2012);Documentary
96691;Resident Evil: Retribution (2012);Action|Horror|Sci-Fi|IMAX
96693;Trouble with the Curve (2012);Drama
96700;360 (2011);Drama
96728;Master, The (2012);Drama
96737;Dredd (2012);Action|Sci-Fi
96739;We Live Again (1934);Drama
96751;Arbitrage (2012);Drama|Thriller
96811;End of Watch (2012);Crime|Drama|Thriller
96815;V/H/S (2012);Horror|Thriller
96821;Perks of Being a Wallflower, The (2012);Drama|Romance
96829;Hunt, The (Jagten) (2012);Drama
96832;Holy Motors (2012);Drama|Fantasy|Musical|Mystery|Sci-Fi
96840;Hunter, The (2010);Thriller
96842;Behind the Burly Q: The Story of Burlesque in America (2010);Documentary
96849;Sparkle (2012);Drama|Musical
96853;Thin Ice (2011);Comedy|Crime|Drama
96857;Red Lights (2012);Drama|Mystery|Thriller
96861;Taken 2 (2012);Action|Crime|Drama|Thriller
96863;Paperboy, The (2012);Thriller
96911;Royal Affair, A (Kongelig aff칝re, En) (2012);Drama|Romance
96969;Magic of Belle Isle, The (2012);Comedy|Drama
96971;Lie, The (2011);Drama
96973;Painted Veil, The (1934);Drama|Romance
96991;Sapphires, The (2012);Comedy|Drama|Musical
97024;Rust and Bone (De rouille et d'os) (2012);Drama|Romance
97051;Here Comes the Devil (Ah칤 va el diablo) (2012);Horror|Thriller
97057;Kon-Tiki (2012);Adventure|Documentary|Drama
97168;Marley (2012);Documentary
97172;Frankenweenie (2012);Animation|Comedy|Horror|IMAX
97188;Sinister (2012);Horror|Thriller
97225;Hotel Transylvania (2012);Animation|Children|Comedy
97230;Side by Side (2012);Documentary
97232;Good Old Fashioned Orgy, A (2011);Comedy
97304;Argo (2012);Drama|Thriller
97306;Seven Psychopaths (2012);Comedy|Crime
97308;Nobody Walks (2012);Drama
97388;Farewell, My Queen (Les adieux ? la reine) (2012);Drama|Romance
97401;Terumae romae (Thermae Romae) (2012);Comedy|Sci-Fi
97423;Michael (2011);Drama|Thriller
97464;Thirst for Love, The (Ai no kawaki) (1966);Drama
97470;Catch .44 (2011);Action|Drama|Thriller
97643;[REC]췁 3 G칠nesis (2012);Horror|Thriller
97646;Four Sons (1940);Drama|War
97660;Last Ride (2009);Drama
97670;My Forbidden Past (1951);Drama
97685;Around the World (1943);Comedy|Musical
97692;We Are Legion: The Story of the Hacktivists (2012);Documentary
97752;Cloud Atlas (2012);Drama|Sci-Fi|IMAX
97757;'Hellboy': The Seeds of Creation (2004);Action|Adventure|Comedy|Documentary|Fantasy
97773;Girl, The (2012);Drama
97785;Silent Hill: Revelation 3D (2012);Horror|Mystery|Thriller
97817;Pumping Iron II: The Women (1985);Documentary
97826;Patience Stone, The (2012);Drama|War
97836;Here Comes the Boom (2012);Action|Comedy
97860;Killing Them Softly (2012);Crime|Drama|Thriller
97866;Imposter, The (2012);Documentary
97870;Sessions, The (Surrogate, The) (2012);Drama
97878;Remember the Day (1941);Drama|Romance|War
97880;Child Is Waiting, A (1963);Drama
97882;Salvage (2009);Horror
97895;What Richard Did (2012);Drama
97913;Wreck-It Ralph (2012);Animation|Comedy
97921;Silver Linings Playbook (2012);Comedy|Drama
97923;Flight (2012);Drama
97936;Anna Karenina (2012);Drama
97938;Life of Pi (2012);Adventure|Drama|IMAX
97950;Man with the Iron Fists, The (2012);Action|Adventure|Crime
97984;Wake in Fright (1971);Drama|Thriller
97988;Bay, The (2012);Horror|Sci-Fi|Thriller
98017;Late Quartet, A (2012);Drama
98022;Sleepless Night (Nuit blanche) (2011);Action|Crime|Thriller
98054;Stolen (2012);Action|Crime|Thriller
98056;Amour (2012);Drama|Romance
98083;Jackass 3.5 (2011);Comedy|Documentary
98109;Citadel (2012);Drama|Horror|Thriller
98122;Indie Game: The Movie (2012);Documentary
98124;Batman: The Dark Knight Returns, Part 1 (2012);Action|Animation|Sci-Fi
98154;Lincoln (2012);Drama|War
98203;Twilight Saga: Breaking Dawn - Part 2, The (2012);Adventure|Drama|Fantasy|Romance|IMAX
98237;Price Check (2012);Comedy|Drama
98239;Red Dawn (2012);Action|War
98243;Rise of the Guardians (2012);Adventure|Animation|Children|Fantasy|IMAX
98284;Fire Over England (1937);Adventure|Romance|War
98290;Storage 24 (2012);Horror|Sci-Fi
98296;Deadfall (2012);Crime|Drama|Thriller
98304;So Big! (1932);Drama
98361;Byzantium (2012);Drama|Fantasy|Thriller
98373;Step Up Revolution (2012);Musical
98491;Paperman (2012);Animation|Comedy|Romance
98526;Jude the Obscure (1971);Drama
98585;Hitchcock (2012);Drama
98766;Carol Channing: Larger Than Life (2012);Comedy|Documentary|Musical
98788;Stand Up and Fight (1939);Drama|Romance|Western
98797;Barbara (2012);Drama
98809;Hobbit: An Unexpected Journey, The (2012);Adventure|Fantasy|IMAX
98938;Last Rites of Joe May, The (2011);Drama
98961;Zero Dark Thirty (2012);Action|Drama|Thriller
99005;Fire with Fire (2012);Action|Crime|Drama
99007;Warm Bodies (2013);Comedy|Horror|Romance
99024;Asylum Blackout (2011);Horror|Thriller
99056;Count Yorga, Vampire (1970);Drama|Horror|Romance
99106;Guilt Trip, The (2012);Comedy
99112;Jack Reacher (2012);Action|Crime|Thriller
99114;Django Unchained (2012);Action|Drama|Western
99117;This Is 40 (2012);Drama
99124;Willard (1971);Horror
99145;Impossible, The (Imposible, Lo) (2012);Drama|Thriller
99149;Mis칠rables, Les (2012);Drama|Musical|Romance|IMAX
99214;Aziz Ansari: Intimate Moments for a Sensual Evening (2010);Comedy|Documentary
99220;Quartet (2012);Comedy|Drama
99296;Would You Rather (2012);Horror|Thriller
99349;Kevin Smith: Burn in Hell (2012);Comedy
99437;John Dies at the End (2012);Comedy|Fantasy|Horror
99495;Acacias, Las (2011);Drama
99530;Rurouni Kenshin (Rur칪ni Kenshin: Meiji kenkaku roman tan) (2012);Action|Drama
99537;Extracted (2012);Drama|Sci-Fi
99574;Promised Land (2012);Drama
99598;Confessions of a Window Cleaner (1974);Comedy
99607;Immaculate Conception of Little Dizzle (2009);Comedy
99611;Confessions of a Pop Performer (1975);Comedy
99687;Dark Truth, A (Truth, The) (2012);Drama|Thriller
99695;Pusher (2012);Crime|Drama
99728;Gangster Squad (2013);Action|Crime|Drama
99741;Company You Keep, The (2012);Thriller
99750;Iceman, The (2012);Crime|Drama|Thriller
99787;Haunted House, A (2013);Comedy|Horror
99811;Beware of Mr. Baker (2012);Documentary
99813;Batman: The Dark Knight Returns, Part 2 (2013);Action|Animation
99857;Jesse Stone: Stone Cold (2005);Crime|Drama|Mystery
99859;Jesse Stone: Death in Paradise (2006);Crime|Drama|Mystery
99861;Jesse Stone: Sea Change (2007);Crime|Drama
99871;Jesse Stone: No Remorse (2010);Crime|Mystery
99910;Last Stand, The (2013);Action|Crime|Thriller
99912;Mama (2013);Horror
99917;Upstream Color (2013);Romance|Sci-Fi|Thriller
99957;Broken City (2013);Crime|Drama|Thriller
99992;Shadow Dancer (2012);Crime|Drama|Thriller
99996;It's a Disaster (2012);Comedy|Drama
100036;Crossfire Hurricane (2012);Documentary|Musical
100083;Movie 43 (2013);Comedy
100091;Hitler's Madman (1943);Drama|War
100106;Pervert's Guide to Ideology, The (2012);Documentary
100108;Parker (2013);Crime|Thriller
100138;Simple Life, A (Tao jie) (2011);Drama
100159;Sightseers (2012);Comedy
100163;Hansel & Gretel: Witch Hunters (2013);Action|Fantasy|Horror|IMAX
100165;Kon-Tiki (1950);Adventure|Documentary
100169;After Porn Ends (2010);Documentary
100238;Big Picture, The (L'homme qui voulait vivre sa vie) (2010);Drama
100240;Woman's Face, A (En kvinnas ansikte) (1938) ;Drama
100244;East, The (2013);Drama
100304;Liability, The (2012);Action|Thriller
100308;Pressure Point  (1962) ;Drama
100322;Baytown Outlaws, The (2012);Action|Comedy|Crime
100326;Stand Up Guys (2012);Comedy|Crime
100344;No (2012);Drama
100383;Side Effects (2013);Crime|Drama|Mystery|Thriller
100385;Midnight's Children (2012);Drama
100390;Identity Thief (2013);Comedy|Crime
100436;Gatekeepers, The (2012);Documentary
100440;Lore (2012);Drama|Thriller|War
100487;Beautiful Creatures (2013);Drama|Fantasy|Romance
100498;Good Day to Die Hard, A (2013);Action|Crime|Thriller|IMAX
100507;21 and Over (2013);Comedy
100527;Safe Haven (2013);Drama|Mystery|Romance
100556;Act of Killing, The (2012);Documentary
100579;Universal Soldier: Day of Reckoning (2012);Action|Sci-Fi|Thriller
100714;Before Midnight (2013);Drama|Romance
100717;Oranges, The (2011);Comedy|Drama|Romance
100737;Snitch (2013);Action|Drama|Thriller
100745;TPB AFK: The Pirate Bay Away from Keyboard (2013);Documentary
100810;Dark Skies (2013);Horror|Sci-Fi|Thriller
100882;Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013);Adventure|Comedy|Fantasy|Romance|IMAX
100906;Maniac Cop 2 (1990);Action|Horror|Thriller
101025;Jack the Giant Slayer (2013);Adventure|Fantasy|IMAX
101060;Last Exorcism Part II, The (2013);Horror|Thriller
101064;Verboten! (1959);Action|Romance|War
101076;G.I. Joe: Retaliation (2013);Action|Adventure|Sci-Fi|Thriller|IMAX
101088;Stoker (2013);Drama|Mystery|Thriller
101112;Oz the Great and Powerful (2013);Action|Adventure|Fantasy|IMAX
101137;Dead Man Down (2013);Action|Crime|Drama|Romance|Thriller
101142;Croods, The (2013);Adventure|Animation|Comedy
101204;Hucksters, The (1947);Drama
101207;Emperor (2012);Drama|War
101210;Silence, The (Das letzte Schweigen) (2010);Crime|Drama|Thriller
101283;Incredible Burt Wonderstone, The (2013);Comedy
101285;Spring Breakers (2013);Comedy|Crime|Drama
101360;Call, The (2013);Drama|Thriller
101362;Olympus Has Fallen (2013);Action|Thriller
101433;Moving Out (1983);Drama
101525;Place Beyond the Pines, The (2012);Crime|Drama
101529;Brass Teapot, The (2012);Comedy|Fantasy|Thriller
101531;Phil Spector (2013);Drama
101612;Admission (2013);Comedy|Romance
101687;Blue Caprice (2013);Crime|Drama
101739;Evil Dead (2013);Horror
101741;Trance (2013);Crime|Thriller
101761;Welcome to the Punch (2013);Action|Adventure|Crime|Thriller
101862;50 Children: The Rescue Mission of Mr. And Mrs. Kraus (2013);Documentary
101864;Oblivion (2013);Action|Adventure|Sci-Fi|IMAX
101893;To the Wonder (2013);Drama|Romance
101895;42 (2013);Drama
101904;Happy (2011);Documentary|Drama
101962;Wolf Children (Okami kodomo no ame to yuki) (2012);Animation|Fantasy
101971;Never Sleep Again: The Elm Street Legacy (2010);Documentary
101973;Disconnect (2012);Drama|Thriller
101997;Scary Movie 5 (Scary MoVie) (2013);Comedy
102033;Pain & Gain (2013);Action|Comedy|Crime
102047;Bride Came C.O.D., The (1941);Comedy|Romance
102066;Resolution (2012);Horror|Thriller
102070;Grabbers (2012);Comedy|Horror|Sci-Fi
102084;Justice League: Doom (2012) ;Action|Animation|Fantasy
102088;Grandmaster, The (Yi dai zong shi) (2013);Action|Drama|IMAX
102093;After Office Hours (1935);Comedy|Crime|Drama
102123;This Is the End (2013);Action|Comedy
102125;Iron Man 3 (2013);Action|Sci-Fi|Thriller|IMAX
102160;Numbers Station, The (2013);Action|Thriller
102194;Mud (2012);Adventure|Crime|Drama
102231;Dragon (Wu Xia) (2011);Action|Drama
102275;Afflicted, The (2010);Horror|Thriller
102278;Pawn (2013);Crime|Thriller
102294;Scapegoat, The (2012);Drama
102354;About Cherry (2012);Drama
102378;Syrup (2013);Comedy|Drama
102396;Woman in the Fifth, The (Femme du V칟me, La) (2011);Drama|Mystery|Thriller
102407;Great Gatsby, The (2013);Drama
102432;Blueprint for Murder, A (1953);Film-Noir|Mystery|Thriller
102445;Star Trek Into Darkness (2013);Action|Adventure|Sci-Fi|IMAX
102481;Internship, The (2013);Comedy
102487;Man with a Cloak, The (1951);Drama|Thriller
102509;Secret Six, The (1931);Crime
102666;Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973);Adventure|Comedy
102684;Only God Forgives (2013);Drama|Thriller
102686;Hangover Part III, The (2013);Comedy
102688;Garbo the Spy (Garbo: El esp칤a) (2009);Documentary|War
102716;Fast & Furious 6 (Fast and the Furious 6, The) (2013);Action|Crime|Thriller|IMAX
102720;Epic (2013);Adventure|Animation|Fantasy
102753;Past, The (Le pass칠) (2013);Drama|Mystery|Romance
102760;Down Terrace (2009);Comedy|Crime|Drama
102800;Frances Ha (2012);Comedy|Drama
102819;Behind the Candelabra (2013);Drama
102868;Privilege (1967);Drama|Musical
102880;After Earth (2013);Action|Adventure|Sci-Fi|IMAX
102903;Now You See Me (2013);Crime|Mystery|Thriller
102920;Dark Circles (2013) ;Horror
102967;Combat dans L'Ile, Le (Fire and Ice) (1962);Drama
102978;Mary and Martha (2013);Drama
102991;Berberian Sound Studio (2012);Drama|Horror|Thriller
102993;Way, Way Back, The (2013);Comedy|Drama
103006;Penthouse (1933);Comedy|Crime|Drama
103027;Much Ado About Nothing (2012);Comedy|Drama|Romance
103042;Man of Steel (2013);Action|Adventure|Fantasy|Sci-Fi|IMAX
103055;The Big Wedding (2013);Comedy
103075;Purge, The (2013);Crime|Horror|Thriller
103107;20 Feet from Stardom (Twenty Feet from Stardom) (2013);Documentary
103137;Bling Ring, The (2013);Crime|Drama
103141;Monsters University (2013);Adventure|Animation|Comedy
103210;Fullmetal Alchemist: The Sacred Star of Milos (2011);Action|Adventure|Animation
103219;Maniac (2012);Horror|Thriller
103228;Pacific Rim (2013);Action|Adventure|Sci-Fi|IMAX
103235;Best Offer, The (Migliore offerta, La) (2013);Thriller
103249;World War Z (2013);Action|Drama|Horror|IMAX
103253;Elysium (2013);Action|Drama|Sci-Fi|IMAX
103279;What Maisie Knew (2012);Drama
103299;American Mary (2012);Horror|Thriller
103306;Europa Report (2013);Sci-Fi|Thriller
103315;Odd Thomas (2013);Drama|Fantasy|Mystery|Thriller
103319;Jim Gaffigan: Mr. Universe (2012);Comedy
103335;Despicable Me 2 (2013);Animation|Children|Comedy|IMAX
103339;White House Down (2013);Action|Drama|Thriller|IMAX
103341;World's End, The (2013);Action|Comedy|Sci-Fi
103366;Redemption (Hummingbird) (2013);Action|Crime|Thriller
103372;Heat, The (2013);Action|Comedy|Crime
103384;Lone Ranger, The (2013);Action|Adventure|Western|IMAX
103439;Thieves, The (Dodookdeul) (2012);Action|Crime
103444;Woody Allen: A Documentary (2012);Documentary
103483;V/H/S/2 (2013);Horror|Thriller
103493;Gideon's Army (2013);Documentary
103539;The Spectacular Now (2013);Comedy|Drama|Romance
103554;Hijacking, A (Kapringen) (2012);Drama|Thriller
103570;Dead Man's Burden (2012);Western
103572;Downloaded (2013);Documentary
103574;Jug Face (2013);Horror
103596;Sharknado (2013);Sci-Fi
103624;Fruitvale Station (2013);Drama
103655;R.I.P.D. (2013);Action|Comedy|Fantasy
103659;Justice League: The Flashpoint Paradox (2013);Action|Adventure|Animation|Fantasy|Sci-Fi
103669;Killing Season (2013);Action|Thriller
103688;Conjuring, The (2013);Horror|Thriller
103755;Turbo (2013);Adventure|Animation|Children|Comedy|Fantasy
103772;Wolverine, The (2013);Action|Adventure|Fantasy|Sci-Fi
103801;Drinking Buddies (2013);Comedy|Drama|Romance
103810;Red 2 (2013);Action|Comedy|Crime|Thriller
103823;Nick Carter, Master Detective (1939);Crime|Drama|Mystery
103825;Vehicle 19 (2013);Thriller
103849;New World (Shin-sae-gye) (2013);Thriller
103851;Page Miss Glory (1935);Comedy
103865;Revenge for Jolly! (2012);Comedy|Drama
103867;Night Train To Lisbon (2013);Mystery|Romance|Thriller
103883;2 Guns (2013);Action|Comedy|Crime
103980;Blue Jasmine (2013);Drama
103984;Great Beauty, The (Grande Bellezza, La) (2013);Comedy|Drama
104033;Love, Marilyn (2012);Documentary
104069;Louis C.K.: Oh My God (2013);Comedy
104074;Percy Jackson: Sea of Monsters (2013);Adventure|Children|Fantasy
